phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,15.667098375037313,16.68304945784621,1,1,Animal_Sea_Solid_Small,6,,,,,,,,,,,
encoding,image,16.683178582927212,17.70497041591443,1,1,Animal_Sea_Solid_Small,6,,,,,,,,,,,
encoding,value,17.705088957911357,23.72106379107572,1,1,Animal_Sea_Solid_Small,6,,,,,,,,,,,
encoding,attention,23.72117833304219,26.738704290939495,1,1,Animal_Sea_Solid_Small,6,+6,1,2.67358437506482,,,,,,,,
encoding,fixation,26.738866582978517,27.243746457854286,2,1,Object_Land_Pattern_Small,2,,,,,,,,,,,
encoding,image,27.24394454085268,28.254458624869585,2,1,Object_Land_Pattern_Small,2,,,,,,,,,,,
encoding,value,28.254569041077048,34.266959625063464,2,1,Object_Land_Pattern_Small,2,,,,,,,,,,,
encoding,attention,34.26707937498577,37.28657520795241,2,1,Object_Land_Pattern_Small,2,+2,1,1.435111541999504,,,,,,,,
encoding,fixation,37.2867437498644,38.29207958304323,3,1,Animal_Land_Pattern_Large,-2,,,,,,,,,,,
encoding,image,38.29219862492755,39.30327683291398,3,1,Animal_Land_Pattern_Large,-2,,,,,,,,,,,
encoding,value,39.30345245799981,45.31565629085526,3,1,Animal_Land_Pattern_Large,-2,,,,,,,,,,,
encoding,attention,45.315766083076596,48.33327287505381,3,1,Animal_Land_Pattern_Large,-2,-2,1,1.2429254171438515,,,,,,,,
encoding,fixation,48.333431999897584,49.33861941588111,4,1,Object_Sea_Pattern_Large,1,,,,,,,,,,,
encoding,image,49.33872637501918,50.34982324996963,4,1,Object_Sea_Pattern_Large,1,,,,,,,,,,,
encoding,value,50.349932624958456,56.36116720805876,4,1,Object_Sea_Pattern_Large,1,,,,,,,,,,,
encoding,attention,56.36128520802595,59.38170608296059,4,1,Object_Sea_Pattern_Large,1,+1,1,1.0678049169946462,,,,,,,,
encoding,fixation,59.381866625044495,59.887262291042134,5,1,Animal_Land_Solid_Large,-3,,,,,,,,,,,
encoding,image,59.887373874895275,60.89917895803228,5,1,Animal_Land_Solid_Large,-3,,,,,,,,,,,
encoding,value,60.89930420788005,66.91194295790046,5,1,Animal_Land_Solid_Large,-3,,,,,,,,,,,
encoding,attention,66.91206245799549,69.97425283305347,5,1,Animal_Land_Solid_Large,-3,None,None,None,,,,,,,,
encoding,fixation,69.97437891596928,70.4821755408775,6,1,Object_Sea_Solid_Small,-6,,,,,,,,,,,
encoding,image,70.48228779085912,71.49265845795162,6,1,Object_Sea_Solid_Small,-6,,,,,,,,,,,
encoding,value,71.49277441599406,77.5032660830766,6,1,Object_Sea_Solid_Small,-6,,,,,,,,,,,
encoding,attention,77.5033880409319,80.52031795796938,6,1,Object_Sea_Solid_Small,-6,-6,1,0.7583910410758108,,,,,,,,
n-back,,,,1,1,,,,1,None,C,False,None,,,,,
n-back,,,,2,1,,,,1,None,V,False,None,,,,,
n-back,,,,3,1,,,,1,None,B,False,None,,,,,
n-back,,,,4,1,,,,1,0.7815649169497192,V,True,1,,,,,
n-back,,,,5,1,,,,1,None,V,False,None,,,,,
n-back,,,,6,1,,,,0,None,V,True,None,,,,,
n-back,,,,7,1,,,,1,None,N,False,None,,,,,
n-back,,,,8,1,,,,1,None,C,False,None,,,,,
n-back,,,,9,1,,,,1,0.673478625016287,N,True,1,,,,,
n-back,,,,10,1,,,,1,1.0301080839708447,C,True,1,,,,,
n-back,,,,11,1,,,,1,None,Z,False,None,,,,,
n-back,,,,12,1,,,,0,0.8001957079395652,N,False,1,,,,,
n-back,,,,13,1,,,,1,None,B,False,None,,,,,
n-back,,,,14,1,,,,1,0.7529984579887241,N,True,1,,,,,
n-back,,,,15,1,,,,1,0.9959201251622289,B,True,1,,,,,
n-back,,,,16,1,,,,1,None,B,False,None,,,,,
n-back,,,,17,1,,,,1,None,V,False,None,,,,,
n-back,,,,18,1,,,,1,None,C,False,None,,,,,
n-back,,,,19,1,,,,1,0.6336120420601219,V,True,1,,,,,
n-back,,,,20,1,,,,1,None,N,False,None,,,,,
n-back,,,,21,1,,,,0,None,V,True,None,,,,,
n-back,,,,22,1,,,,1,None,X,False,None,,,,,
n-back,,,,23,1,,,,1,1.1740537921432406,V,True,1,,,,,
n-back,,,,24,1,,,,1,None,C,False,None,,,,,
n-back,,,,25,1,,,,1,None,C,False,None,,,,,
n-back,,,,26,1,,,,1,None,Z,False,None,,,,,
n-back,,,,27,1,,,,1,None,N,False,None,,,,,
n-back,,,,28,1,,,,1,None,X,False,None,,,,,
n-back,,,,29,1,,,,1,None,X,False,None,,,,,
n-back,,,,30,1,,,,1,0.7017514579929411,X,True,1,,,,,
choice,fixation,164.6330705829896,165.13880091602914,1,1,,,,,,,,,Solid,,,,
choice,option,165.14823137503117,166.3830706658773,1,1,,,,,,,,,Solid,,,,
choice,choice,166.38318387488835,171.1275684160646,1,1,,,1,0,3.7345881250221282,,,,Solid,,,,
choice,fixation,171.12780637503602,172.38274612487294,2,1,,,,,,,,,Land,,,,
choice,option,172.39153666584753,173.4195342909079,2,1,,,,,,,,,Land,,,,
choice,choice,173.4196970409248,178.59097970789298,2,1,,,2,1,4.16148979216814,,,,Land,,,,
choice,fixation,178.59109883289784,179.10008162492886,3,1,,,,,,,,,Animal,,,,
choice,option,179.109574083006,180.13673137500882,3,1,,,,,,,,,Animal,,,,
choice,choice,180.13683479093015,184.3116291249171,3,1,,,1,1,3.165414375020191,,,,Animal,,,,
choice,fixation,184.31175062502734,185.8167565409094,4,1,,,,,,,,,Large,,,,
choice,option,185.82567599997856,186.85327962506562,4,1,,,,,,,,,Large,,,,
choice,choice,186.85339824995026,190.15448370785452,4,1,,,1,0,2.290864707902074,,,,Large,,,,
choice,fixation,190.15459766588174,191.15931195789017,5,1,,,,,,,,,Sea,,,,
choice,option,191.16769954096526,192.19437966588885,5,1,,,,,,,,,Sea,,,,
choice,choice,192.1944987499155,194.33601362491027,5,1,,,2,0,1.1324224169366062,,,,Sea,,,,
choice,fixation,194.33614658284932,194.84097087499686,6,1,,,,,,,,,Small,,,,
choice,option,194.8494559158571,195.87643779092468,6,1,,,,,,,,,Small,,,,
choice,choice,195.8765667078551,200.83151679090224,6,1,,,1,1,3.9426049578469247,,,,Small,,,,
choice,fixation,200.83165754098445,202.0865215829108,7,1,,,,,,,,,Object,,,,
choice,option,202.09608608298004,203.12326029106043,7,1,,,,,,,,,Object,,,,
choice,choice,203.12336570792831,205.46238737506792,7,1,,,2,1,1.3297192500904202,,,,Object,,,,
choice,fixation,205.46250099991448,206.96848266595043,8,1,,,,,,,,,Pattern,,,,
choice,option,206.97834099992178,208.00570075004362,8,1,,,,,,,,,Pattern,,,,
choice,choice,208.00582783296704,211.2073952499777,8,1,,,1,1,2.1916009578853846,,,,Pattern,,,,
memory,free_recall,271.85709366598167,292.5470453328453,0,1,,,,,,,,,,,,,
memory,value_recall,335.67590216593817,338.68925858289003,1,1,Object_Land_Pattern_Small,,,,3.0098954159766436,,,,,2,,,
memory,value_recall,340.4844848329667,343.28076649992727,2,1,Animal_Land_Solid_Large,,,,2.792439457960427,,,,,-3,,,
memory,value_recall,344.5785918328911,348.890865040943,3,1,Object_Sea_Pattern_Large,,,,4.308462375076488,,,,,1,,,
memory,value_recall,349.94168333290145,355.78539370791987,4,1,Animal_Sea_Solid_Small,,,,5.837991124950349,,,,,6,,,
memory,value_recall,357.83322120807134,361.43434458295815,5,1,Animal_Land_Pattern_Large,,,,3.5971000830177218,,,,,-2,,,
memory,value_recall,363.4815512499772,365.84931837487966,6,1,Object_Sea_Solid_Small,,,,2.363558583892882,,,,,-6,,,
memory,spatial_recall,384.15523024997674,391.74977354099974,6,1,Animal_Land_Pattern_Large,,,1,7.590824750019237,,,,,,"[0, 380]","[0, 380]",
memory,spatial_recall,393.5595608330332,397.1824598328676,6,1,Animal_Land_Solid_Large,,,1,3.6184710001107305,,,,,,"[329, -190]","[329, -190]",
memory,spatial_recall,398.739522916032,402.94790770788677,6,1,Animal_Sea_Solid_Small,,,1,4.204566291067749,,,,,,"[-329, -190]","[-329, -190]",
memory,spatial_recall,404.2539023749996,406.7497422499582,6,1,Object_Sea_Pattern_Large,,,1,2.4917996251024306,,,,,,"[329, 189]","[329, 189]",
memory,spatial_recall,408.30645412486047,409.9090699160006,6,1,Object_Land_Pattern_Small,,,1,1.5985679998993874,,,,,,"[0, -380]","[0, -380]",
memory,spatial_recall,411.2140829160344,412.8921602908522,6,1,Object_Sea_Solid_Small,,,1,1.6741321661975235,,,,,,"[-329, 190]","[-329, 190]",
encoding,fixation,15.120222332887352,15.62645912496373,7,2,Animal_Sea_Solid_Large,-7,,,,,,,,,,,
encoding,image,15.626594165805727,16.639334874926135,7,2,Animal_Sea_Solid_Large,-7,,,,,,,,,,,
encoding,value,16.639496207935736,22.652573375031352,7,2,Animal_Sea_Solid_Large,-7,,,,,,,,,,,
encoding,attention,22.652690957998857,25.67076754081063,7,2,Animal_Sea_Solid_Large,-7,-7,1,1.7215207091066986,,,,,,,,
encoding,fixation,25.670913540991023,26.176259957952425,8,2,Object_Sea_Pattern_Small,-1,,,,,,,,,,,
encoding,image,26.176370665896684,27.18843708280474,8,2,Object_Sea_Pattern_Small,-1,,,,,,,,,,,
encoding,value,27.18853929103352,33.20021649985574,8,2,Object_Sea_Pattern_Small,-1,,,,,,,,,,,
encoding,attention,33.20032687485218,36.21798787498847,8,2,Object_Sea_Pattern_Small,-1,-1,1,0.7799567910842597,,,,,,,,
encoding,fixation,36.21818595798686,37.72369908285327,9,2,Object_Land_Pattern_Large,-3,,,,,,,,,,,
encoding,image,37.72382529103197,38.73636908293702,9,2,Object_Land_Pattern_Large,-3,,,,,,,,,,,
encoding,value,38.73648937488906,44.74953691591509,9,2,Object_Land_Pattern_Large,-3,,,,,,,,,,,
encoding,attention,44.74964345782064,47.76889962493442,9,2,Object_Land_Pattern_Large,-3,-3,1,1.13121937494725,,,,,,,,
encoding,fixation,47.76908345799893,49.27510429080576,10,2,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,image,49.27521420782432,50.286468165926635,10,2,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,value,50.28660599980503,56.29791962495074,10,2,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,attention,56.29802849981934,59.31461733300239,10,2,Animal_Land_Solid_Small,2,+2,1,0.9529292918741703,,,,,,,,
encoding,fixation,59.31479762494564,60.07361045782454,11,2,Animal_Land_Pattern_Small,3,,,,,,,,,,,
encoding,image,60.073738457867876,61.08549058297649,11,2,Animal_Land_Pattern_Small,3,,,,,,,,,,,
encoding,value,61.08561304095201,67.09772441582754,11,2,Animal_Land_Pattern_Small,3,,,,,,,,,,,
encoding,attention,67.09783254098147,70.1193777078297,11,2,Animal_Land_Pattern_Small,3,+3,1,2.1048618329223245,,,,,,,,
encoding,fixation,70.11952549987473,70.6244571658317,12,2,Object_Sea_Solid_Large,9,,,,,,,,,,,
encoding,image,70.62457020790316,71.63618087489158,12,2,Object_Sea_Solid_Large,9,,,,,,,,,,,
encoding,value,71.63630270794965,77.64887941582128,12,2,Object_Sea_Solid_Large,9,,,,,,,,,,,
encoding,attention,77.64900283282623,80.66710329102352,12,2,Object_Sea_Solid_Large,9,+9,1,1.178687416948378,,,,,,,,
n-back,,,,31,2,,,,1,None,C,False,None,,,,,
n-back,,,,32,2,,,,1,None,Z,False,None,,,,,
n-back,,,,33,2,,,,1,None,Z,False,None,,,,,
n-back,,,,34,2,,,,1,0.5801236249972135,Z,True,1,,,,,
n-back,,,,35,2,,,,1,None,N,False,None,,,,,
n-back,,,,36,2,,,,1,None,X,False,None,,,,,
n-back,,,,37,2,,,,1,0.6763962910044938,N,True,1,,,,,
n-back,,,,38,2,,,,1,None,V,False,None,,,,,
n-back,,,,39,2,,,,1,0.6675694580189884,N,True,1,,,,,
n-back,,,,40,2,,,,0,None,V,True,None,,,,,
n-back,,,,41,2,,,,1,None,Z,False,None,,,,,
n-back,,,,42,2,,,,1,None,N,False,None,,,,,
n-back,,,,43,2,,,,1,None,N,False,None,,,,,
n-back,,,,44,2,,,,0,0.8003314170055091,Z,False,1,,,,,
n-back,,,,45,2,,,,0,None,N,True,None,,,,,
n-back,,,,46,2,,,,1,None,C,False,None,,,,,
n-back,,,,47,2,,,,1,None,C,False,None,,,,,
n-back,,,,48,2,,,,1,None,N,False,None,,,,,
n-back,,,,49,2,,,,1,None,N,False,None,,,,,
n-back,,,,50,2,,,,1,None,C,False,None,,,,,
n-back,,,,51,2,,,,1,0.8208237499929965,N,True,1,,,,,
n-back,,,,52,2,,,,0,None,C,True,None,,,,,
n-back,,,,53,2,,,,1,None,C,False,None,,,,,
n-back,,,,54,2,,,,1,None,X,False,None,,,,,
n-back,,,,55,2,,,,1,None,Z,False,None,,,,,
n-back,,,,56,2,,,,0,0.7549167920369655,C,False,1,,,,,
n-back,,,,57,2,,,,1,1.3010154159273952,Z,True,1,,,,,
n-back,,,,58,2,,,,1,1.217633208958432,C,True,1,,,,,
n-back,,,,59,2,,,,0,None,Z,True,None,,,,,
n-back,,,,60,2,,,,1,None,Z,False,None,,,,,
choice,fixation,158.37730345781893,159.38092516595498,9,2,,,,,,,,,Animal,,,,
choice,option,159.3902364159003,160.41841766587459,9,2,,,,,,,,,Animal,,,,
choice,choice,160.41852816590108,166.14841124997474,9,2,,,2,1,4.719600582960993,,,,Animal,,,,
choice,fixation,166.1485357908532,167.4049620409496,10,2,,,,,,,,,Large,,,,
choice,option,167.4135917078238,168.4406023749616,10,2,,,,,,,,,Large,,,,
choice,choice,168.44071208289824,171.7583455829881,10,2,,,1,0,2.3083076658658683,,,,Large,,,,
choice,fixation,171.75846545794047,172.5134448329918,11,2,,,,,,,,,Object,,,,
choice,option,172.52345312503166,173.55160808283836,11,2,,,,,,,,,Object,,,,
choice,choice,173.55176570801996,178.86830787500367,11,2,,,1,1,4.306831584079191,,,,Object,,,,
choice,fixation,178.86844170792028,180.37344041583128,12,2,,,,,,,,,Sea,,,,
choice,option,180.38174512493424,181.40962699986994,12,2,,,,,,,,,Sea,,,,
choice,choice,181.40973833296448,185.5583303750027,12,2,,,2,0,3.1392363330814987,,,,Sea,,,,
choice,fixation,185.55846004094929,186.56346237496473,13,2,,,,,,,,,Pattern,,,,
choice,option,186.57263758289628,187.59978070785291,13,2,,,,,,,,,Pattern,,,,
choice,choice,187.59987879102118,190.716195957968,13,2,,,2,1,2.1063901658635587,,,,Pattern,,,,
choice,fixation,190.71631908300333,191.72326091583818,14,2,,,,,,,,,Small,,,,
choice,option,191.7319941248279,192.75861416594125,14,2,,,,,,,,,Small,,,,
choice,choice,192.75872512487695,199.25275133294053,14,2,,,1,1,5.484563166974112,,,,Small,,,,
choice,fixation,199.25290900003165,200.7580981659703,15,2,,,,,,,,,Solid,,,,
choice,option,200.7673099578824,201.7937569578644,15,2,,,,,,,,,Solid,,,,
choice,choice,201.79387704096735,206.03664999990724,15,2,,,1,1,3.2333931250032037,,,,Solid,,,,
choice,fixation,206.03678412502632,207.5417886248324,16,2,,,,,,,,,Land,,,,
choice,option,207.5500929998234,208.57667266600765,16,2,,,,,,,,,Land,,,,
choice,choice,208.57683149981312,214.55893158284016,16,2,,,2,0,4.971918625058606,,,,Land,,,,
memory,free_recall,243.96640424989164,262.7106575409416,6,2,,,,,,,,,,,,,
memory,value_recall,283.16890629101545,287.8731212078128,7,2,Animal_Land_Solid_Small,,,,4.7010779161937535,,,,,2,,,
memory,value_recall,289.6691532910336,293.54334720782936,8,2,Object_Sea_Solid_Large,,,,3.870122167048976,,,,,9,,,
memory,value_recall,294.5905344998464,297.19148787483573,9,2,Animal_Land_Pattern_Small,,,,2.598314832895994,,,,,3,,,
memory,value_recall,298.4892441248521,301.03992854082026,10,2,Object_Sea_Pattern_Small,,,,2.5464384160004556,,,,,-1,,,
memory,value_recall,302.58541966602206,305.5374988329131,11,2,Animal_Sea_Solid_Large,,,,2.9482545419596136,,,,,-7,,,
