phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,12.172832875046879,13.43416937510483,1,1,Object_Sea_Solid_Large,1,,,,,,,,,,,
encoding,image,13.43427337508183,14.450629124999978,1,1,Object_Sea_Solid_Large,1,,,,,,,,,,,
encoding,value,14.450741083011962,20.465888083097525,1,1,Object_Sea_Solid_Large,1,,,,,,,,,,,
encoding,attention,20.466009750030935,23.484283958096057,1,1,Object_Sea_Solid_Large,1,+1,1,1.2280340410070494,,,,,,,,
encoding,fixation,23.48445533309132,24.48955012508668,2,1,Animal_Sea_Solid_Large,-9,,,,,,,,,,,
encoding,image,24.489658333011903,25.500757916015573,2,1,Animal_Sea_Solid_Large,-9,,,,,,,,,,,
encoding,value,25.500886583002284,31.51342787500471,2,1,Animal_Sea_Solid_Large,-9,,,,,,,,,,,
encoding,attention,31.513535083038732,34.5313177080825,2,1,Animal_Sea_Solid_Large,-9,-9,1,0.9583444170420989,,,,,,,,
encoding,fixation,34.531470375019126,36.03648541599978,3,1,Object_Sea_Pattern_Large,2,,,,,,,,,,,
encoding,image,36.036608750000596,37.049888125038706,3,1,Object_Sea_Pattern_Large,2,,,,,,,,,,,
encoding,value,37.0500155830523,43.06180716608651,3,1,Object_Sea_Pattern_Large,2,,,,,,,,,,,
encoding,attention,43.06191262509674,46.07906666607596,3,1,Object_Sea_Pattern_Large,2,+2,1,0.8599926250753924,,,,,,,,
encoding,fixation,46.079246832989156,46.834312083083205,4,1,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,image,46.83443862502463,47.84593529102858,4,1,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,value,47.846066041034646,53.85742516606115,4,1,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,attention,53.857549208099954,56.874352500075474,4,1,Object_Land_Pattern_Small,-2,-2,1,1.478427957976237,,,,,,,,
encoding,fixation,56.8744897081051,58.380275166011415,5,1,Animal_Land_Pattern_Small,-2,,,,,,,,,,,
