phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,8.498822416877374,9.510207541985437,1,1,Animal_Sea_Pattern_Large,9,,,,,,,,,,,
encoding,image,9.510342207970098,10.527942499844357,1,1,Animal_Sea_Pattern_Large,9,,,,,,,,,,,
encoding,value,10.528131749946624,16.54370812489651,1,1,Animal_Sea_Pattern_Large,9,,,,,,,,,,,
encoding,attention,16.54386741691269,19.560981082962826,1,1,Animal_Sea_Pattern_Large,9,+9,1,0.9486130001023412,,,,,,,,
encoding,fixation,19.56114595802501,20.066227667033672,2,1,Object_Land_Pattern_Large,-2,,,,,,,,,,,
encoding,image,20.066344207851216,21.078205083031207,2,1,Object_Land_Pattern_Large,-2,,,,,,,,,,,
encoding,value,21.078318333020434,27.094450624892488,2,1,Object_Land_Pattern_Large,-2,,,,,,,,,,,
encoding,attention,27.09456416685134,30.11441283300519,2,1,Object_Land_Pattern_Large,-2,-2,1,1.0386088339146227,,,,,,,,
encoding,fixation,30.114549499936402,31.12021075002849,3,1,Object_Land_Solid_Small,6,,,,,,,,,,,
encoding,image,31.120325041934848,32.13146441685967,3,1,Object_Land_Solid_Small,6,,,,,,,,,,,
encoding,value,32.131585666909814,38.14360633282922,3,1,Object_Land_Solid_Small,6,,,,,,,,,,,
encoding,attention,38.14378579193726,41.16142537491396,3,1,Object_Land_Solid_Small,6,+6,1,0.8062106671277434,,,,,,,,
encoding,fixation,41.16159237502143,42.416855291929096,4,1,Object_Sea_Pattern_Large,-6,,,,,,,,,,,
encoding,image,42.41695766686462,43.42842845781706,4,1,Object_Sea_Pattern_Large,-6,,,,,,,,,,,
encoding,value,43.428552666911855,49.440470832865685,4,1,Object_Sea_Pattern_Large,-6,,,,,,,,,,,
encoding,attention,49.4405892919749,52.45771912485361,4,1,Object_Sea_Pattern_Large,-6,-6,1,0.8410745409782976,,,,,,,,
encoding,fixation,52.45787779195234,53.21313479193486,5,1,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,image,53.2132389168255,54.22595754195936,5,1,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,value,54.22610054188408,60.23697624984197,5,1,Animal_Land_Solid_Small,2,,,,,,,,,,,
encoding,attention,60.23709233291447,63.2996692918241,5,1,Animal_Land_Solid_Small,2,+2,1,1.1651345419231802,,,,,,,,
encoding,fixation,63.299832166871056,64.30450758291408,6,1,Animal_Sea_Solid_Small,-9,,,,,,,,,,,
encoding,image,64.304606749909,65.31597070791759,6,1,Animal_Sea_Solid_Small,-9,,,,,,,,,,,
encoding,value,65.31607866683044,71.32760683284141,6,1,Animal_Sea_Solid_Small,-9,,,,,,,,,,,
encoding,attention,71.32776170782745,74.3450840418227,6,1,Animal_Sea_Solid_Small,-9,-9,1,1.2409221248235554,,,,,,,,
n-back,,,,1,1,,,,1,None,B,False,None,,,,,
n-back,,,,2,1,,,,0,None,X,True,None,,,,,
n-back,,,,3,1,,,,1,0.46726720896549523,B,True,1,,,,,
n-back,,,,4,1,,,,1,None,V,False,None,,,,,
n-back,,,,5,1,,,,1,0.5326707081403583,B,True,1,,,,,
n-back,,,,6,1,,,,1,None,B,False,None,,,,,
n-back,,,,7,1,,,,1,0.44248866685666144,B,True,1,,,,,
n-back,,,,8,1,,,,1,None,N,False,None,,,,,
n-back,,,,9,1,,,,1,0.3672470001038164,B,True,1,,,,,
n-back,,,,10,1,,,,1,None,X,False,None,,,,,
n-back,,,,11,1,,,,1,None,X,False,None,,,,,
n-back,,,,12,1,,,,1,None,B,False,None,,,,,
n-back,,,,13,1,,,,1,None,Z,False,None,,,,,
n-back,,,,14,1,,,,1,0.9499456251505762,B,True,1,,,,,
n-back,,,,15,1,,,,1,None,N,False,None,,,,,
n-back,,,,16,1,,,,1,None,V,False,None,,,,,
n-back,,,,17,1,,,,1,0.46230458398349583,N,True,1,,,,,
n-back,,,,18,1,,,,1,1.0299547500908375,V,True,1,,,,,
n-back,,,,19,1,,,,1,None,Z,False,None,,,,,
n-back,,,,20,1,,,,1,0.4739400001708418,V,True,1,,,,,
n-back,,,,21,1,,,,1,None,B,False,None,,,,,
n-back,,,,22,1,,,,1,None,Z,False,None,,,,,
n-back,,,,23,1,,,,1,None,N,False,None,,,,,
n-back,,,,24,1,,,,1,None,X,False,None,,,,,
n-back,,,,25,1,,,,1,0.7533622090704739,N,True,1,,,,,
n-back,,,,26,1,,,,1,None,C,False,None,,,,,
n-back,,,,27,1,,,,1,None,Z,False,None,,,,,
n-back,,,,28,1,,,,1,None,V,False,None,,,,,
n-back,,,,29,1,,,,1,None,N,False,None,,,,,
n-back,,,,30,1,,,,1,None,C,False,None,,,,,
choice,fixation,158.11012733285315,159.11662679188885,1,1,,,,,,,,,Object,,,,
choice,option,159.12692445795983,160.25063670799136,1,1,,,,,,,,,Object,,,,
choice,choice,160.2507514168974,187.74002112494782,1,1,,,2,1,26.477677040966228,,,,Object,,,,
choice,fixation,187.74015837488696,189.2453032080084,2,1,,,,,,,,,Solid,,,,
choice,option,189.25495237484574,190.28338874992914,2,1,,,,,,,,,Solid,,,,
choice,choice,190.28350008302368,205.5005627919454,2,1,,,2,1,14.206396458903328,,,,Solid,,,,
choice,fixation,205.5006999168545,206.5060980420094,3,1,,,,,,,,,Small,,,,
choice,option,206.51499579194933,207.54330766689964,3,1,,,,,,,,,Small,,,,
choice,choice,207.54346133302897,227.78629620792344,3,1,,,2,1,19.231824249960482,,,,Small,,,,
choice,fixation,227.786429541884,228.54464579187334,4,1,,,,,,,,,Sea,,,,
choice,option,228.55350529192947,229.5809173330199,4,1,,,,,,,,,Sea,,,,
choice,choice,229.58103254181333,246.25832329201512,4,1,,,2,1,15.666507042013109,,,,Sea,,,,
choice,fixation,246.25845158286393,247.7634622079786,5,1,,,,,,,,,Animal,,,,
choice,option,247.7730826670304,248.80112429196015,5,1,,,,,,,,,Animal,,,,
choice,choice,248.80123262503184,253.26539154187776,5,1,,,1,1,3.4547302920836955,,,,Animal,,,,
choice,fixation,253.26550874998793,254.52084370795637,6,1,,,,,,,,,Large,,,,
choice,option,254.5296915420331,255.5572868748568,6,1,,,,,,,,,Large,,,,
choice,choice,255.55739600001834,263.52078029187396,6,1,,,1,1,6.95364566706121,,,,Large,,,,
choice,fixation,263.52090941695496,264.27632820792496,7,1,,,,,,,,,Pattern,,,,
choice,option,264.2858036670368,265.3136227920186,7,1,,,,,,,,,Pattern,,,,
choice,choice,265.3137460828293,277.27763337502256,7,1,,,1,1,10.950462999986485,,,,Pattern,,,,
choice,fixation,277.27774824993685,278.7827929579653,8,1,,,,,,,,,Land,,,,
choice,option,278.79168158280663,279.81893891701475,8,1,,,,,,,,,Land,,,,
