phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,9.933437958010472,11.448791290982626,1,1,Animal_Land_Solid_Large,-2,,,,,,,,,,,
encoding,image,11.448948208009824,12.467672124970704,1,1,Animal_Land_Solid_Large,-2,,,,,,,,,,,
encoding,value,12.467775375000201,18.484122875030152,1,1,Animal_Land_Solid_Large,-2,,,,,,,,,,,
encoding,attention,18.48427662497852,21.50563799997326,1,1,Animal_Land_Solid_Large,-2,-2,1,1.1712633329443634,,,,,,,,
encoding,fixation,21.505784458015114,23.011653708061203,2,1,Animal_Sea_Solid_Large,7,,,,,,,,,,,
encoding,image,23.011751750018448,24.023545583011582,2,1,Animal_Sea_Solid_Large,7,,,,,,,,,,,
encoding,value,24.023670708062127,30.0356215829961,2,1,Animal_Sea_Solid_Large,7,,,,,,,,,,,
encoding,attention,30.035740875056945,33.05309408297762,2,1,Animal_Sea_Solid_Large,7,+7,1,0.7572207499761134,,,,,,,,
encoding,fixation,33.05328437499702,34.56128362508025,3,1,Object_Land_Pattern_Small,-9,,,,,,,,,,,
encoding,image,34.56141658301931,35.57270137500018,3,1,Object_Land_Pattern_Small,-9,,,,,,,,,,,
encoding,value,35.572867208044045,41.58524058305193,3,1,Object_Land_Pattern_Small,-9,,,,,,,,,,,
encoding,attention,41.58534995804075,44.60260354098864,3,1,Object_Land_Pattern_Small,-9,-9,1,0.7128256249707192,,,,,,,,
encoding,fixation,44.60277216602117,45.86079787497874,4,1,Object_Land_Solid_Large,9,,,,,,,,,,,
encoding,image,45.8609319999814,46.87146020797081,4,1,Object_Land_Solid_Large,9,,,,,,,,,,,
encoding,value,46.871572708012536,52.882074791006744,4,1,Object_Land_Solid_Large,9,,,,,,,,,,,
encoding,attention,52.88219245802611,55.89994650008157,4,1,Object_Land_Solid_Large,9,+9,1,0.7274740419816226,,,,,,,,
encoding,fixation,55.90008937497623,57.40536958305165,5,1,Object_Sea_Pattern_Small,9,,,,,,,,,,,
encoding,image,57.405476791085675,58.416597291012295,5,1,Object_Sea_Pattern_Small,9,,,,,,,,,,,
encoding,value,58.41677495802287,64.42757250007708,5,1,Object_Sea_Pattern_Small,9,,,,,,,,,,,
encoding,attention,64.42772820801474,67.49781270802487,5,1,Object_Sea_Pattern_Small,9,+9,1,0.9846652500564232,,,,,,,,
encoding,fixation,67.49795016599819,69.0035323749762,6,1,Animal_Sea_Pattern_Small,-1,,,,,,,,,,,
encoding,image,69.00365187507123,70.01509900006931,6,1,Animal_Sea_Pattern_Small,-1,,,,,,,,,,,
encoding,value,70.01520300004631,76.0269062500447,6,1,Animal_Sea_Pattern_Small,-1,,,,,,,,,,,
encoding,attention,76.02702987508383,79.04495370807126,6,1,Animal_Sea_Pattern_Small,-1,-1,1,0.6360121250618249,,,,,,,,
n-back,,,,1,1,,,,1,None,C,False,None,,,,,
n-back,,,,2,1,,,,1,None,V,False,None,,,,,
n-back,,,,3,1,,,,1,0.546453290968202,C,True,1,,,,,
n-back,,,,4,1,,,,1,None,C,False,None,,,,,
n-back,,,,5,1,,,,1,None,X,False,None,,,,,
n-back,,,,6,1,,,,1,0.6410669169854373,C,True,1,,,,,
n-back,,,,7,1,,,,0,None,X,True,None,,,,,
n-back,,,,8,1,,,,0,None,C,True,None,,,,,
n-back,,,,9,1,,,,1,None,C,False,None,,,,,
n-back,,,,10,1,,,,1,None,N,False,None,,,,,
n-back,,,,11,1,,,,1,None,Z,False,None,,,,,
n-back,,,,12,1,,,,1,None,V,False,None,,,,,
n-back,,,,13,1,,,,1,None,V,False,None,,,,,
n-back,,,,14,1,,,,1,None,N,False,None,,,,,
n-back,,,,15,1,,,,1,None,X,False,None,,,,,
n-back,,,,16,1,,,,1,None,C,False,None,,,,,
n-back,,,,17,1,,,,1,1.0711034999694675,X,True,1,,,,,
n-back,,,,18,1,,,,1,None,Z,False,None,,,,,
n-back,,,,19,1,,,,0,None,X,True,None,,,,,
n-back,,,,20,1,,,,1,None,X,False,None,,,,,
n-back,,,,21,1,,,,1,None,N,False,None,,,,,
n-back,,,,22,1,,,,1,1.0381112500326708,X,True,1,,,,,
n-back,,,,23,1,,,,0,None,N,True,None,,,,,
n-back,,,,24,1,,,,0,None,X,True,None,,,,,
n-back,,,,25,1,,,,1,0.6147355000721291,N,True,1,,,,,
n-back,,,,26,1,,,,1,None,V,False,None,,,,,
n-back,,,,27,1,,,,1,None,C,False,None,,,,,
n-back,,,,28,1,,,,1,None,B,False,None,,,,,
n-back,,,,29,1,,,,0,1.2257981669390574,V,False,1,,,,,
n-back,,,,30,1,,,,1,None,N,False,None,,,,,
choice,fixation,164.81341754097957,165.31989233300555,1,1,,,,,,,,,Solid,,,,
choice,option,165.3295594160445,166.51185041607823,1,1,,,,,,,,,Solid,,,,
choice,choice,166.51196904107928,193.22848037502263,1,1,,,1,1,25.705457041971385,,,,Solid,,,,
choice,fixation,193.22861258301418,194.48360829101875,2,1,,,,,,,,,Large,,,,
choice,option,194.49307299999055,195.52140620804857,2,1,,,,,,,,,Large,,,,
choice,choice,195.52151550003327,225.6520097909961,2,1,,,1,1,29.119179707951844,,,,Large,,,,
choice,fixation,225.65215425007045,226.9071211660048,3,1,,,,,,,,,Pattern,,,,
choice,option,226.91667841607705,227.9448054160457,3,1,,,,,,,,,Pattern,,,,
choice,choice,227.9449207080761,241.93429883301724,3,1,,,1,0,12.978848750004545,,,,Pattern,,,,
choice,fixation,241.9344363330165,242.4397583330283,4,1,,,,,,,,,Small,,,,
choice,option,242.4485621249769,243.47622687497642,4,1,,,,,,,,,Small,,,,
choice,choice,243.4763414580375,249.8010448750574,4,1,,,2,1,5.315360040985979,,,,Small,,,,
choice,fixation,249.8011592500843,250.5565917500062,5,1,,,,,,,,,Land,,,,
choice,option,250.56528766604606,251.5928962500766,5,1,,,,,,,,,Land,,,,
choice,choice,251.59299845807254,276.65198908303864,5,1,,,1,0,24.048166417051107,,,,Land,,,,
choice,fixation,276.6521092080511,277.40739212499466,6,1,,,,,,,,,Object,,,,
choice,option,277.4171331250109,278.44428499997593,6,1,,,,,,,,,Object,,,,
choice,choice,278.4444250409724,285.2431417499902,6,1,,,1,1,5.786879291990772,,,,Object,,,,
choice,fixation,285.2432782910764,285.7485143750673,7,1,,,,,,,,,Animal,,,,
choice,option,285.7576383330161,286.78580941597465,7,1,,,,,,,,,Animal,,,,
choice,choice,286.7859157080529,294.1227310830727,7,1,,,2,0,6.325803000014275,,,,Animal,,,,
