phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,11.682847750023939,12.950991999998223,1,1,Animal_Sea_Solid_Small,-3,,,,,,,,,,,
encoding,image,12.951124624989461,13.9698245000327,1,1,Animal_Sea_Solid_Small,-3,,,,,,,,,,,
encoding,value,13.969952417013701,19.98611554200761,1,1,Animal_Sea_Solid_Small,-3,,,,,,,,,,,
encoding,attention,19.986245709005743,23.0059406250366,1,1,Animal_Sea_Solid_Small,-3,-3,1,2.808798000041861,,,,,,,,
encoding,fixation,23.006094209034927,23.51097133400617,2,1,Animal_Sea_Pattern_Small,-2,,,,,,,,,,,
encoding,image,23.511089334031567,24.521470375009812,2,1,Animal_Sea_Pattern_Small,-2,,,,,,,,,,,
encoding,value,24.52157858404098,30.534093750000466,2,1,Animal_Sea_Pattern_Small,-2,,,,,,,,,,,
encoding,attention,30.53425333404448,33.55537662503775,2,1,Animal_Sea_Pattern_Small,-2,-2,1,0.9556582499644719,,,,,,,,
encoding,fixation,33.555524834024254,35.06088466703659,3,1,Animal_Land_Solid_Small,9,,,,,,,,,,,
encoding,image,35.06100345903542,36.07206375000533,3,1,Animal_Land_Solid_Small,9,,,,,,,,,,,
encoding,value,36.07218062499305,42.083954542002175,3,1,Animal_Land_Solid_Small,9,,,,,,,,,,,
encoding,attention,42.084081209031865,45.10508941701846,3,1,Animal_Land_Solid_Small,9,+9,1,1.8442635840037838,,,,,,,,
encoding,fixation,45.105254792026244,45.610577709041536,4,1,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,image,45.61069833399961,46.62207208399195,4,1,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,value,46.62218433403177,52.63469062501099,4,1,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,attention,52.63480658404296,55.65496466704644,4,1,Object_Land_Pattern_Large,2,+2,1,1.9830098339589313,,,,,,,,
encoding,fixation,55.6551565839909,56.16033633402549,5,1,Object_Land_Solid_Large,-8,,,,,,,,,,,
encoding,image,56.16045208403375,57.170238959020935,5,1,Object_Land_Solid_Large,-8,,,,,,,,,,,
encoding,value,57.17033833399182,63.18297291704221,5,1,Object_Land_Solid_Large,-8,,,,,,,,,,,
encoding,attention,63.18309920903994,66.23807258403394,5,1,Object_Land_Solid_Large,-8,-8,1,1.504108500026632,,,,,,,,
encoding,fixation,66.23825279204175,67.49365333403694,6,1,Object_Sea_Pattern_Large,4,,,,,,,,,,,
encoding,image,67.49376166699221,68.505321500008,6,1,Object_Sea_Pattern_Large,4,,,,,,,,,,,
encoding,value,68.5054440840031,74.5173169170157,6,1,Object_Sea_Pattern_Large,4,,,,,,,,,,,
encoding,attention,74.51742341701174,77.53334433399141,6,1,Object_Sea_Pattern_Large,4,None,None,None,,,,,,,,
n-back,,,,1,1,,,,1,None,B,False,None,,,,,
n-back,,,,2,1,,,,1,None,Z,False,None,,,,,
n-back,,,,3,1,,,,0,None,B,True,None,,,,,
n-back,,,,4,1,,,,0,0.5168859590194188,N,False,1,,,,,
n-back,,,,5,1,,,,1,None,X,False,None,,,,,
n-back,,,,6,1,,,,0,None,N,True,None,,,,,
n-back,,,,7,1,,,,1,None,N,False,None,,,,,
n-back,,,,8,1,,,,1,None,V,False,None,,,,,
n-back,,,,9,1,,,,0,None,N,True,None,,,,,
n-back,,,,10,1,,,,1,0.6067842500051484,V,True,1,,,,,
n-back,,,,11,1,,,,0,None,N,True,None,,,,,
n-back,,,,12,1,,,,1,None,B,False,None,,,,,
n-back,,,,13,1,,,,1,None,Z,False,None,,,,,
n-back,,,,14,1,,,,1,None,C,False,None,,,,,
n-back,,,,15,1,,,,1,None,X,False,None,,,,,
n-back,,,,16,1,,,,1,0.7448004580219276,C,True,1,,,,,
n-back,,,,17,1,,,,1,None,Z,False,None,,,,,
n-back,,,,18,1,,,,0,None,C,True,None,,,,,
n-back,,,,19,1,,,,1,0.7678899579914287,Z,True,1,,,,,
n-back,,,,20,1,,,,1,None,N,False,None,,,,,
n-back,,,,21,1,,,,1,None,V,False,None,,,,,
n-back,,,,22,1,,,,1,0.6840008330182172,N,True,1,,,,,
n-back,,,,23,1,,,,1,None,N,False,None,,,,,
n-back,,,,24,1,,,,1,None,B,False,None,,,,,
n-back,,,,25,1,,,,1,None,X,False,None,,,,,
n-back,,,,26,1,,,,1,None,C,False,None,,,,,
n-back,,,,27,1,,,,1,None,C,False,None,,,,,
n-back,,,,28,1,,,,1,None,V,False,None,,,,,
n-back,,,,29,1,,,,1,0.5210167919867672,C,True,1,,,,,
n-back,,,,30,1,,,,1,None,X,False,None,,,,,
choice,fixation,160.01756062504137,161.52414350002073,1,1,,,,,,,,,Solid,,,,
choice,option,161.5337840000284,162.70922391704516,1,1,,,,,,,,,Solid,,,,
choice,choice,162.70932787499623,178.00768566702027,1,1,,,1,0,14.28652875003172,,,,Solid,,,,
choice,fixation,178.00781425001333,179.51312616700307,2,1,,,,,,,,,Object,,,,
choice,option,179.52299808402313,180.55069129203912,2,1,,,,,,,,,Object,,,,
choice,choice,180.55080495902803,193.68011212500278,2,1,,,2,1,12.118630999990273,,,,Object,,,,
choice,fixation,193.68025054200552,194.93527895899024,3,1,,,,,,,,,Land,,,,
choice,option,194.9441150840139,195.9705611669924,3,1,,,,,,,,,Land,,,,
choice,choice,195.97068183403462,198.2624413750018,3,1,,,1,1,1.2824353750329465,,,,Land,,,,
choice,fixation,198.26257041702047,199.2676383749931,4,1,,,,,,,,,Small,,,,
choice,option,199.27648254204541,200.3030407089973,4,1,,,,,,,,,Small,,,,
choice,choice,200.30314795899903,215.2083308750298,4,1,,,2,0,13.89451337500941,,,,Small,,,,
choice,fixation,215.2084672920173,216.21385312499478,5,1,,,,,,,,,Animal,,,,
choice,option,216.22342904203106,217.2499760420178,5,1,,,,,,,,,Animal,,,,
