phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,10.84873745799996,11.360212208004668,1,1,Object_Land_Solid_Large,-4,,,,,,,,,,,
encoding,image,11.360322125023231,12.375639792066067,1,1,Object_Land_Solid_Large,-4,,,,,,,,,,,
encoding,value,12.375754332984798,18.38966483308468,1,1,Object_Land_Solid_Large,-4,,,,,,,,,,,
encoding,attention,18.38978470803704,21.40967820805963,1,1,Object_Land_Solid_Large,-4,-4,1,1.1174293339718133,,,,,,,,
encoding,fixation,21.409842292079702,22.91479499998968,2,1,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,image,22.914918167050928,23.925152167095803,2,1,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,value,23.925299583002925,29.936488542007282,2,1,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,attention,29.93663125007879,32.952780166990124,2,1,Object_Sea_Solid_Small,8,+8,1,0.9558694580337033,,,,,,,,
encoding,fixation,32.95293920801487,33.95800325006712,3,1,Animal_Sea_Pattern_Large,-8,,,,,,,,,,,
encoding,image,33.958110000006855,34.96841020800639,3,1,Animal_Sea_Pattern_Large,-8,,,,,,,,,,,
encoding,value,34.96854020806495,40.97899395809509,3,1,Animal_Sea_Pattern_Large,-8,,,,,,,,,,,
encoding,attention,40.97910987504292,43.99645279208198,3,1,Animal_Sea_Pattern_Large,-8,-8,1,0.8644507499411702,,,,,,,,
encoding,fixation,43.99661150004249,45.2518179169856,4,1,Animal_Land_Solid_Small,-8,,,,,,,,,,,
encoding,image,45.251930625061505,46.262996667064726,4,1,Animal_Land_Solid_Small,-8,,,,,,,,,,,
encoding,value,46.26319145807065,52.274193458026275,4,1,Animal_Land_Solid_Small,-8,,,,,,,,,,,
encoding,attention,52.274294542032294,55.286553625017405,4,1,Animal_Land_Solid_Small,-8,None,None,None,,,,,,,,
encoding,fixation,55.2866904999828,56.2920289169997,5,1,Animal_Sea_Pattern_Small,1,,,,,,,,,,,
