phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
encoding,fixation,8.338779624999916,9.101534415999822,1,1,Animal_Land_Solid_Large,2,,,,,,,,,,,
encoding,image,9.101656540999784,10.118464415999824,1,1,Animal_Land_Solid_Large,2,,,,,,,,,,,
encoding,value,10.118567249999842,16.134310832999972,1,1,Animal_Land_Solid_Large,2,,,,,,,,,,,
encoding,attention,16.13442745799989,19.152764165999997,1,1,Animal_Land_Solid_Large,2,+2,1,1.331041040999935,,,,,,,,
encoding,fixation,19.15292404099978,20.15901308299999,2,1,Animal_Land_Pattern_Large,5,,,,,,,,,,,
encoding,image,20.159121624999898,21.169856082999786,2,1,Animal_Land_Pattern_Large,5,,,,,,,,,,,
encoding,value,21.16997570799981,27.183453415999793,2,1,Animal_Land_Pattern_Large,5,,,,,,,,,,,
encoding,attention,27.1835665829999,30.20142254099983,2,1,Animal_Land_Pattern_Large,5,+5,1,0.7414914159999171,,,,,,,,
encoding,fixation,30.20157812499997,30.707207208,3,1,Object_Land_Solid_Small,-8,,,,,,,,,,,
encoding,image,30.707325999999966,31.718941249999943,3,1,Object_Land_Solid_Small,-8,,,,,,,,,,,
encoding,value,31.719115957999975,37.73487662499997,3,1,Object_Land_Solid_Small,-8,,,,,,,,,,,
encoding,attention,37.735069665999845,40.752604124999834,3,1,Object_Land_Solid_Small,-8,-8,1,0.7279652920001354,,,,,,,,
encoding,fixation,40.752819457999976,41.75801254099997,4,1,Object_Sea_Pattern_Large,-1,,,,,,,,,,,
encoding,image,41.758136165999986,42.76874566599986,4,1,Object_Sea_Pattern_Large,-1,,,,,,,,,,,
encoding,value,42.7688596659998,48.780591165999795,4,1,Object_Sea_Pattern_Large,-1,,,,,,,,,,,
encoding,attention,48.78070858299998,51.79834737499982,4,1,Object_Sea_Pattern_Large,-1,-1,1,0.8744620410000152,,,,,,,,
encoding,fixation,51.798504832999924,52.303869416,5,1,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,image,52.303984999999784,53.31436166599997,5,1,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,value,53.314484457999924,59.32496187499987,5,1,Object_Sea_Solid_Small,8,,,,,,,,,,,
encoding,attention,59.32508699999994,62.37531091599999,5,1,Object_Sea_Solid_Small,8,+8,1,0.9630853749999915,,,,,,,,
encoding,fixation,62.375461290999965,63.63070783299986,6,1,Animal_Sea_Pattern_Small,-5,,,,,,,,,,,
encoding,image,63.63083966599993,64.64213374999986,6,1,Animal_Sea_Pattern_Small,-5,,,,,,,,,,,
encoding,value,64.64225795799985,70.65422962499997,6,1,Animal_Sea_Pattern_Small,-5,,,,,,,,,,,
encoding,attention,70.65435812499982,73.67626983299988,6,1,Animal_Sea_Pattern_Small,-5,-5,1,0.5587370420000752,,,,,,,,
n-back,,,,1,1,,,,0,None,C,True,None,,,,,
n-back,,,,2,1,,,,1,None,B,False,None,,,,,
n-back,,,,3,1,,,,1,0.40412308400004804,C,True,1,,,,,
n-back,,,,4,1,,,,1,None,Z,False,None,,,,,
n-back,,,,5,1,,,,1,None,N,False,None,,,,,
n-back,,,,6,1,,,,1,None,X,False,None,,,,,
n-back,,,,7,1,,,,1,None,V,False,None,,,,,
n-back,,,,8,1,,,,1,0.41372487499984345,X,True,1,,,,,
n-back,,,,9,1,,,,1,None,Z,False,None,,,,,
n-back,,,,10,1,,,,1,None,B,False,None,,,,,
n-back,,,,11,1,,,,1,None,V,False,None,,,,,
n-back,,,,12,1,,,,1,0.40930087499987167,B,True,1,,,,,
n-back,,,,13,1,,,,1,None,Z,False,None,,,,,
n-back,,,,14,1,,,,0,None,B,True,None,,,,,
n-back,,,,15,1,,,,1,None,X,False,None,,,,,
n-back,,,,16,1,,,,1,None,N,False,None,,,,,
n-back,,,,17,1,,,,1,None,N,False,None,,,,,
n-back,,,,18,1,,,,1,0.40488299999992705,N,True,1,,,,,
n-back,,,,19,1,,,,0,None,N,True,None,,,,,
n-back,,,,20,1,,,,1,None,B,False,None,,,,,
n-back,,,,21,1,,,,1,None,X,False,None,,,,,
n-back,,,,22,1,,,,1,None,V,False,None,,,,,
n-back,,,,23,1,,,,1,0.36066279100009524,X,True,1,,,,,
n-back,,,,24,1,,,,1,None,X,False,None,,,,,
n-back,,,,25,1,,,,1,None,Z,False,None,,,,,
n-back,,,,26,1,,,,1,None,V,False,None,,,,,
n-back,,,,27,1,,,,1,None,N,False,None,,,,,
n-back,,,,28,1,,,,1,0.4570180419998451,V,True,1,,,,,
n-back,,,,29,1,,,,0,None,N,True,None,,,,,
n-back,,,,30,1,,,,1,None,Z,False,None,,,,,
choice,fixation,157.26730133299998,158.5235150829999,1,1,,,,,,,,,Small,,,,
choice,option,158.53293891599992,159.63820191599984,1,1,,,,,,,,,Small,,,,
choice,choice,159.6383213749998,163.28954487499982,1,1,,,1,0,2.6414008330000343,,,,Small,,,,
choice,fixation,163.28968337499987,164.29456379099997,2,1,,,,,,,,,Solid,,,,
choice,option,164.30402725,165.33391699999993,2,1,,,,,,,,,Solid,,,,
choice,choice,165.33404983299988,166.88056737499983,2,1,,,1,1,0.5371443330000147,,,,Solid,,,,
choice,fixation,166.88068891599983,168.13561074999984,3,1,,,,,,,,,Animal,,,,
choice,option,168.14518945799978,169.17149595799992,3,1,,,,,,,,,Animal,,,,
choice,choice,169.1716111249998,170.76680954099993,3,1,,,2,0,0.5857326660000126,,,,Animal,,,,
choice,fixation,170.7669343749999,172.27190137499997,4,1,,,,,,,,,Object,,,,
choice,option,172.28147549999994,173.3075859579999,4,1,,,,,,,,,Object,,,,
choice,choice,173.30775112499987,174.8794845829998,4,1,,,1,0,0.5621063749999848,,,,Object,,,,
choice,fixation,174.87960329099997,175.63441545799992,5,1,,,,,,,,,Land,,,,
choice,option,175.64298629099994,176.6700155829999,5,1,,,,,,,,,Land,,,,
choice,choice,176.67014137499996,178.0388261659998,5,1,,,2,1,0.35906741700000566,,,,Land,,,,
choice,fixation,178.0389587499999,178.794005041,6,1,,,,,,,,,Pattern,,,,
choice,option,178.80335079099996,179.82993529099986,6,1,,,,,,,,,Pattern,,,,
choice,choice,179.83005745799983,181.58411087499985,6,1,,,2,1,0.7448807089999718,,,,Pattern,,,,
choice,fixation,181.58423508299984,182.0890649999999,7,1,,,,,,,,,Sea,,,,
choice,option,182.09761683299985,183.1242807499998,7,1,,,,,,,,,Sea,,,,
choice,choice,183.12440604099993,184.85536829099988,7,1,,,1,1,0.7214069169999675,,,,Sea,,,,
choice,fixation,184.85552291599993,185.86094274999982,8,1,,,,,,,,,Large,,,,
choice,option,185.87004599999977,186.89649362499995,8,1,,,,,,,,,Large,,,,
choice,choice,186.8966234999998,189.4239587909999,8,1,,,1,1,1.517812499999991,,,,Large,,,,
memory,free_recall,235.68483720799986,267.209463916,0,1,,,,,,,,,,,,,
memory,value_recall,309.0417081659998,313.53403066600004,1,1,Object_Sea_Pattern_Large,,,,4.488376874999631,,,,,-1,,,
memory,value_recall,314.8299832079997,317.9860181250001,2,1,Animal_Sea_Pattern_Small,,,,3.1518895829999565,,,,,-5,,,
memory,value_recall,319.0309515409999,321.9214795409998,3,1,Animal_Land_Pattern_Large,,,,2.8874064169999656,,,,,5,,,
memory,value_recall,322.96748416599985,325.8418522500001,4,1,Object_Land_Solid_Small,,,,2.871826707999844,,,,,-8,,,
memory,value_recall,326.887712791,329.3343031659997,5,1,Object_Sea_Solid_Small,,,,2.443974750000052,,,,,8,,,
memory,value_recall,331.3802231659997,334.6102272909998,6,1,Animal_Land_Solid_Large,,,,3.2259307080003055,,,,,2,,,
memory,spatial_recall,354.9090819160001,359.21762091599976,6,1,Animal_Sea_Pattern_Small,,,1,4.304404708999755,,,,,,"[-329, 190]","[-329, 190]",
memory,spatial_recall,360.52220450000004,363.41921816600006,6,1,Object_Sea_Pattern_Large,,,1,2.8930957080001463,,,,,,"[0, -380]","[0, -380]",
memory,spatial_recall,364.47014554099997,366.41207962499993,6,1,Object_Sea_Solid_Small,,,1,1.9393898329999502,,,,,,"[329, 189]","[329, 189]",
memory,spatial_recall,368.2185871249999,373.8008434159997,6,1,Animal_Land_Pattern_Large,,,1,5.5782979169998725,,,,,,"[0, 380]","[0, 380]",
memory,spatial_recall,375.35582399999976,379.68377491599995,6,1,Object_Land_Solid_Small,,,1,4.323352459000034,,,,,,"[-329, -190]","[-329, -190]",
memory,spatial_recall,381.49100233299987,383.1035031659999,6,1,Animal_Land_Solid_Large,,,1,1.6085387079997417,,,,,,"[329, -190]","[329, -190]",
encoding,fixation,12.005810666999878,13.011625083000126,7,2,Object_Sea_Solid_Small,7,,,,,,,,,,,
encoding,image,13.011767208000037,14.021225999999842,7,2,Object_Sea_Solid_Small,7,,,,,,,,,,,
encoding,value,14.021353167000143,20.033006874999955,7,2,Object_Sea_Solid_Small,7,,,,,,,,,,,
encoding,attention,20.03313908300015,23.050081667000086,7,2,Object_Sea_Solid_Small,7,+7,1,0.564219458000025,,,,,,,,
encoding,fixation,23.050239541999872,24.055641916999775,8,2,Animal_Land_Pattern_Large,1,,,,,,,,,,,
